order,x,y,hole,piece,group,fips,abbr,NAME
14796,1015368.475,-2117029.281,F,1,72.1,72,PR,Puerto Rico
14797,1014910.664,-2117579.8,F,1,72.1,72,PR,Puerto Rico
14798,1014749.79,-2117688.082,F,1,72.1,72,PR,Puerto Rico
14799,1014247.178,-2118026.382,F,1,72.1,72,PR,Puerto Rico
14800,1014398.901,-2118982.743,F,1,72.1,72,PR,Puerto Rico
14801,1014542.863,-2119178.198,F,1,72.1,72,PR,Puerto Rico
14802,1015009.037,-2119811.118,F,1,72.1,72,PR,Puerto Rico
14803,1015694.823,-2120742.203,F,1,72.1,72,PR,Puerto Rico
14804,1015659.37,-2121160.377,F,1,72.1,72,PR,Puerto Rico
14805,1015968.101,-2122101.765,F,1,72.1,72,PR,Puerto Rico
14806,1017538.842,-2123436.223,F,1,72.1,72,PR,Puerto Rico
14807,1018017.794,-2123501.845,F,1,72.1,72,PR,Puerto Rico
14808,1018537.043,-2123741.431,F,1,72.1,72,PR,Puerto Rico
14809,1018601.344,-2124057.649,F,1,72.1,72,PR,Puerto Rico
14810,1018054.128,-2124362.857,F,1,72.1,72,PR,Puerto Rico
14811,1018018.674,-2124788.958,F,1,72.1,72,PR,Puerto Rico
14812,1017572.534,-2124786.756,F,1,72.1,72,PR,Puerto Rico
14813,1017524.843,-2124752.791,F,1,72.1,72,PR,Puerto Rico
14814,1016707.476,-2124170.657,F,1,72.1,72,PR,Puerto Rico
14815,1016634.449,-2124118.646,F,1,72.1,72,PR,Puerto Rico
14816,1016067.194,-2123602.48,F,1,72.1,72,PR,Puerto Rico
14817,1015752.958,-2123608.645,F,1,72.1,72,PR,Puerto Rico
14818,1015426.791,-2123905.741,F,1,72.1,72,PR,Puerto Rico
14819,1015336.9,-2123987.62,F,1,72.1,72,PR,Puerto Rico
14820,1015145.185,-2124162.248,F,1,72.1,72,PR,Puerto Rico
14821,1014861.998,-2124851.718,F,1,72.1,72,PR,Puerto Rico
14822,1015418.683,-2125770.424,F,1,72.1,72,PR,Puerto Rico
14823,1015267.18,-2126283.067,F,1,72.1,72,PR,Puerto Rico
14824,1015043.889,-2126305.529,F,1,72.1,72,PR,Puerto Rico
14825,1014320.948,-2127052.032,F,1,72.1,72,PR,Puerto Rico
14826,1014211.504,-2127546.178,F,1,72.1,72,PR,Puerto Rico
14827,1014055.818,-2127706.71,F,1,72.1,72,PR,Puerto Rico
14828,1013834.729,-2127626.774,F,1,72.1,72,PR,Puerto Rico
14829,1013677.06,-2126930.258,F,1,72.1,72,PR,Puerto Rico
14830,1013888.46,-2126062.86,F,1,72.1,72,PR,Puerto Rico
14831,1012686.566,-2124723.997,F,1,72.1,72,PR,Puerto Rico
14832,1012997.94,-2124250.11,F,1,72.1,72,PR,Puerto Rico
14833,1011184.29,-2123029.085,F,1,72.1,72,PR,Puerto Rico
14834,1011178.364,-2123025.095,F,1,72.1,72,PR,Puerto Rico
14835,1010716.947,-2122859.314,F,1,72.1,72,PR,Puerto Rico
14836,1010184.141,-2122667.884,F,1,72.1,72,PR,Puerto Rico
14837,1010165.849,-2122661.312,F,1,72.1,72,PR,Puerto Rico
14838,1009173.153,-2122877.556,F,1,72.1,72,PR,Puerto Rico
14839,1007853.889,-2124045.097,F,1,72.1,72,PR,Puerto Rico
14840,1008118.389,-2124834.361,F,1,72.1,72,PR,Puerto Rico
14841,1008170.107,-2124988.687,F,1,72.1,72,PR,Puerto Rico
14842,1007946.192,-2125563.056,F,1,72.1,72,PR,Puerto Rico
14843,1007816.937,-2125894.608,F,1,72.1,72,PR,Puerto Rico
14844,1007801.48,-2125934.258,F,1,72.1,72,PR,Puerto Rico
14845,1009053.801,-2126572.2,F,1,72.1,72,PR,Puerto Rico
14846,1009410.317,-2127869.003,F,1,72.1,72,PR,Puerto Rico
14847,1009481.449,-2127919.782,F,1,72.1,72,PR,Puerto Rico
14848,1009860.677,-2128190.502,F,1,72.1,72,PR,Puerto Rico
14849,1010167.611,-2128409.613,F,1,72.1,72,PR,Puerto Rico
14850,1010034.606,-2129191.57,F,1,72.1,72,PR,Puerto Rico
14851,1009035.524,-2129951.507,F,1,72.1,72,PR,Puerto Rico
14852,1008645.679,-2129870.218,F,1,72.1,72,PR,Puerto Rico
14853,1007484.161,-2129628.022,F,1,72.1,72,PR,Puerto Rico
14854,1007300.947,-2129743.466,F,1,72.1,72,PR,Puerto Rico
14855,1006389.949,-2130317.492,F,1,72.1,72,PR,Puerto Rico
14856,1004903.767,-2129682.193,F,1,72.1,72,PR,Puerto Rico
14857,1004170.916,-2128936.349,F,1,72.1,72,PR,Puerto Rico
14858,1003333.467,-2128588.421,F,1,72.1,72,PR,Puerto Rico
14859,1002846.494,-2128648.736,F,1,72.1,72,PR,Puerto Rico
14860,1002662.769,-2128671.492,F,1,72.1,72,PR,Puerto Rico
14861,1002129.812,-2128737.502,F,1,72.1,72,PR,Puerto Rico
14862,1001272.103,-2129440.184,F,1,72.1,72,PR,Puerto Rico
14863,1000409.77,-2130036.066,F,1,72.1,72,PR,Puerto Rico
14864,999198.8479,-2130179.422,F,1,72.1,72,PR,Puerto Rico
14865,998204.3901,-2130527.35,F,1,72.1,72,PR,Puerto Rico
14866,997758.3384,-2130633.379,F,1,72.1,72,PR,Puerto Rico
14867,997705.9458,-2130645.833,F,1,72.1,72,PR,Puerto Rico
14868,997555.9353,-2130681.492,F,1,72.1,72,PR,Puerto Rico
14869,997366.9404,-2130726.417,F,1,72.1,72,PR,Puerto Rico
14870,996477.0813,-2131124.333,F,1,72.1,72,PR,Puerto Rico
14871,996412.2098,-2131206.521,F,1,72.1,72,PR,Puerto Rico
14872,996006.0572,-2131721.095,F,1,72.1,72,PR,Puerto Rico
14873,995924.7669,-2132162.89,F,1,72.1,72,PR,Puerto Rico
14874,995768.0127,-2133014.815,F,1,72.1,72,PR,Puerto Rico
14875,995999.5368,-2133884.147,F,1,72.1,72,PR,Puerto Rico
14876,996007.8188,-2133915.244,F,1,72.1,72,PR,Puerto Rico
14877,996321.8349,-2134611.321,F,1,72.1,72,PR,Puerto Rico
14878,995589.2041,-2134909.702,F,1,72.1,72,PR,Puerto Rico
14879,995114.4442,-2134332.945,F,1,72.1,72,PR,Puerto Rico
14880,994936.2884,-2134116.514,F,1,72.1,72,PR,Puerto Rico
14881,994538.8268,-2134009.006,F,1,72.1,72,PR,Puerto Rico
14882,993748.4884,-2133795.231,F,1,72.1,72,PR,Puerto Rico
14883,993462.8803,-2133852.687,F,1,72.1,72,PR,Puerto Rico
14884,992859.4136,-2133974.088,F,1,72.1,72,PR,Puerto Rico
14885,992658.2403,-2134014.558,F,1,72.1,72,PR,Puerto Rico
14886,992029.6568,-2133185.31,F,1,72.1,72,PR,Puerto Rico
14887,991715.9718,-2132771.486,F,1,72.1,72,PR,Puerto Rico
14888,991450.3938,-2132727.981,F,1,72.1,72,PR,Puerto Rico
14889,990689.2722,-2132603.299,F,1,72.1,72,PR,Puerto Rico
14890,990198.3007,-2132522.871,F,1,72.1,72,PR,Puerto Rico
14891,989052.2929,-2133001.95,F,1,72.1,72,PR,Puerto Rico
14892,989028.5223,-2133011.887,F,1,72.1,72,PR,Puerto Rico
14893,988889.8268,-2133069.867,F,1,72.1,72,PR,Puerto Rico
14894,988237.1535,-2133507.54,F,1,72.1,72,PR,Puerto Rico
14895,988236.6095,-2133507.905,F,1,72.1,72,PR,Puerto Rico
14896,988216.2566,-2133521.553,F,1,72.1,72,PR,Puerto Rico
14897,987776.9392,-2133816.153,F,1,72.1,72,PR,Puerto Rico
14898,987110.3288,-2134263.172,F,1,72.1,72,PR,Puerto Rico
14899,986272.8791,-2135158.316,F,1,72.1,72,PR,Puerto Rico
14900,985831.2841,-2136081.263,F,1,72.1,72,PR,Puerto Rico
14901,985749.4455,-2136252.308,F,1,72.1,72,PR,Puerto Rico
14902,985625.6514,-2136663.971,F,1,72.1,72,PR,Puerto Rico
14903,985435.4294,-2137296.533,F,1,72.1,72,PR,Puerto Rico
14904,985121.4133,-2138191.677,F,1,72.1,72,PR,Puerto Rico
14905,984910.8884,-2138264.428,F,1,72.1,72,PR,Puerto Rico
14906,983969.9475,-2138589.592,F,1,72.1,72,PR,Puerto Rico
14907,982190.4495,-2139484.736,F,1,72.1,72,PR,Puerto Rico
14908,980829.5663,-2140429.647,F,1,72.1,72,PR,Puerto Rico
14909,980391.4678,-2140826.139,F,1,72.1,72,PR,Puerto Rico
14910,980150.4651,-2141044.253,F,1,72.1,72,PR,Puerto Rico
14911,979730.5099,-2141424.325,F,1,72.1,72,PR,Puerto Rico
14912,979521.0924,-2141971.541,F,1,72.1,72,PR,Puerto Rico
14913,979540.1382,-2142049.968,F,1,72.1,72,PR,Puerto Rico
14914,979569.3714,-2142170.345,F,1,72.1,72,PR,Puerto Rico
14915,979678.1005,-2142618.071,F,1,72.1,72,PR,Puerto Rico
14916,978973.0546,-2143422.001,F,1,72.1,72,PR,Puerto Rico
14917,978893.0602,-2143513.215,F,1,72.1,72,PR,Puerto Rico
14918,978029.7114,-2144669.465,F,1,72.1,72,PR,Puerto Rico
14919,977741.5944,-2145055.329,F,1,72.1,72,PR,Puerto Rico
14920,977008.7433,-2146597.223,F,1,72.1,72,PR,Puerto Rico
14921,976694.7272,-2147741.202,F,1,72.1,72,PR,Puerto Rico
14922,976730.3039,-2147859.529,F,1,72.1,72,PR,Puerto Rico
14923,976746.1744,-2147912.314,F,1,72.1,72,PR,Puerto Rico
14924,976904.1447,-2148437.718,F,1,72.1,72,PR,Puerto Rico
14925,977019.9515,-2148572.258,F,1,72.1,72,PR,Puerto Rico
14926,977375.1689,-2148984.934,F,1,72.1,72,PR,Puerto Rico
14927,976956.5541,-2149382.85,F,1,72.1,72,PR,Puerto Rico
14928,976328.5219,-2149880.299,F,1,72.1,72,PR,Puerto Rico
14929,976244.8155,-2150005.305,F,1,72.1,72,PR,Puerto Rico
14930,975853.4666,-2150589.741,F,1,72.1,72,PR,Puerto Rico
14931,975595.6709,-2150974.731,F,1,72.1,72,PR,Puerto Rico
14932,974915.2292,-2152168.697,F,1,72.1,72,PR,Puerto Rico
14933,974820.4742,-2152709.053,F,1,72.1,72,PR,Puerto Rico
14934,974758.2212,-2153064.061,F,1,72.1,72,PR,Puerto Rico
14935,974653.6225,-2153561.73,F,1,72.1,72,PR,Puerto Rico
14936,975072.2373,-2154108.946,F,1,72.1,72,PR,Puerto Rico
14937,974810.6306,-2154457.095,F,1,72.1,72,PR,Puerto Rico
14938,974025.5903,-2154556.628,F,1,72.1,72,PR,Puerto Rico
14939,973502.1568,-2155103.844,F,1,72.1,72,PR,Puerto Rico
14940,973402.2743,-2155388.539,F,1,72.1,72,PR,Puerto Rico
14941,973240.3299,-2155850.128,F,1,72.1,72,PR,Puerto Rico
14942,973240.3299,-2156455.226,F,1,72.1,72,PR,Puerto Rico
14943,973240.3299,-2156497.098,F,1,72.1,72,PR,Puerto Rico
14944,973302.1399,-2156814.206,F,1,72.1,72,PR,Puerto Rico
14945,973391.5297,-2157272.808,F,1,72.1,72,PR,Puerto Rico
14946,973502.1568,-2157840.365,F,1,72.1,72,PR,Puerto Rico
14947,973502.1568,-2158028.766,F,1,72.1,72,PR,Puerto Rico
14948,973502.1568,-2158159.597,F,1,72.1,72,PR,Puerto Rico
14949,973502.1568,-2158636.416,F,1,72.1,72,PR,Puerto Rico
14950,973330.615,-2158715.47,F,1,72.1,72,PR,Puerto Rico
14951,973146.7416,-2158844.292,F,1,72.1,72,PR,Puerto Rico
14952,973120.5369,-2158919.162,F,1,72.1,72,PR,Puerto Rico
14953,973119.5612,-2158923.899,F,1,72.1,72,PR,Puerto Rico
14954,973041.7026,-2159301.883,F,1,72.1,72,PR,Puerto Rico
14955,972910.4588,-2159617.881,F,1,72.1,72,PR,Puerto Rico
14956,972448.6834,-2160178.97,F,1,72.1,72,PR,Puerto Rico
14957,972351.3516,-2160430.447,F,1,72.1,72,PR,Puerto Rico
14958,972371.6107,-2160563.673,F,1,72.1,72,PR,Puerto Rico
14959,972492.5047,-2160681.484,F,1,72.1,72,PR,Puerto Rico
14960,972403.1004,-2160825.94,F,1,72.1,72,PR,Puerto Rico
14961,971931.856,-2161572.224,F,1,72.1,72,PR,Puerto Rico
14962,970466.3741,-2161721.525,F,1,72.1,72,PR,Puerto Rico
14963,969786.1527,-2161224.076,F,1,72.1,72,PR,Puerto Rico
14964,969262.7191,-2161025.008,F,1,72.1,72,PR,Puerto Rico
14965,968896.2936,-2160477.572,F,1,72.1,72,PR,Puerto Rico
14966,968835.0024,-2160477.572,F,1,72.1,72,PR,Puerto Rico
14967,968425.2694,-2160477.572,F,1,72.1,72,PR,Puerto Rico
14968,967379.8436,-2161187.649,F,1,72.1,72,PR,Puerto Rico
14969,967326.213,-2161224.076,F,1,72.1,72,PR,Puerto Rico
14970,966564.5447,-2161988.236,F,1,72.1,72,PR,Puerto Rico
14971,966383.9445,-2162169.427,F,1,72.1,72,PR,Puerto Rico
14972,966008.8217,-2162679.062,F,1,72.1,72,PR,Puerto Rico
14973,965651.3137,-2163164.766,F,1,72.1,72,PR,Puerto Rico
14974,965638.8132,-2163195.469,F,1,72.1,72,PR,Puerto Rico
14975,965198.9,-2164275.971,F,1,72.1,72,PR,Puerto Rico
14976,965023.2815,-2164707.32,F,1,72.1,72,PR,Puerto Rico
14977,965083.9554,-2165457.889,F,1,72.1,72,PR,Puerto Rico
14978,965125.9328,-2165977.172,F,1,72.1,72,PR,Puerto Rico
14979,965127.8801,-2166001.26,F,1,72.1,72,PR,Puerto Rico
14980,965231.3052,-2166247.044,F,1,72.1,72,PR,Puerto Rico
14981,965541.1357,-2166983.34,F,1,72.1,72,PR,Puerto Rico
14982,965546.715,-2166996.599,F,1,72.1,72,PR,Puerto Rico
14983,965755.9123,-2167593.802,F,1,72.1,72,PR,Puerto Rico
14984,965180.2895,-2168589.141,F,1,72.1,72,PR,Puerto Rico
14985,965219.3287,-2168747.064,F,1,72.1,72,PR,Puerto Rico
14986,965389.4868,-2169435.399,F,1,72.1,72,PR,Puerto Rico
14987,965559.4421,-2169666.227,F,1,72.1,72,PR,Puerto Rico
14988,965691.3785,-2169845.42,F,1,72.1,72,PR,Puerto Rico
14989,965755.9123,-2169933.068,F,1,72.1,72,PR,Puerto Rico
14990,965232.4787,-2170729.339,F,1,72.1,72,PR,Puerto Rico
14991,965201.3498,-2170776.727,F,1,72.1,72,PR,Puerto Rico
14992,965126.3147,-2170890.953,F,1,72.1,72,PR,Puerto Rico
14993,964817.6995,-2171360.76,F,1,72.1,72,PR,Puerto Rico
14994,964709.2653,-2171525.83,F,1,72.1,72,PR,Puerto Rico
14995,964551.6759,-2171459.207,F,1,72.1,72,PR,Puerto Rico
14996,963766.9968,-2171127.474,F,1,72.1,72,PR,Puerto Rico
14997,963138.9646,-2170828.873,F,1,72.1,72,PR,Puerto Rico
14998,962615.531,-2170878.64,F,1,72.1,72,PR,Puerto Rico
14999,961734.4659,-2171577.025,F,1,72.1,72,PR,Puerto Rico
15000,961673.4827,-2171625.364,F,1,72.1,72,PR,Puerto Rico
15001,961362.2473,-2171857.925,F,1,72.1,72,PR,Puerto Rico
15002,961344.4092,-2171871.254,F,1,72.1,72,PR,Puerto Rico
15003,960940.8519,-2172172.8,F,1,72.1,72,PR,Puerto Rico
15004,960469.8277,-2172869.757,F,1,72.1,72,PR,Puerto Rico
15005,959789.3861,-2173168.359,F,1,72.1,72,PR,Puerto Rico
15006,959765.6325,-2173163.045,F,1,72.1,72,PR,Puerto Rico
15007,958899.527,-2172969.291,F,1,72.1,72,PR,Puerto Rico
15008,958166.8961,-2172770.223,F,1,72.1,72,PR,Puerto Rico
15009,957552.8634,-2172802.654,F,1,72.1,72,PR,Puerto Rico
15010,957224.6276,-2172819.99,F,1,72.1,72,PR,Puerto Rico
15011,956544.4062,-2173317.659,F,1,72.1,72,PR,Puerto Rico
15012,955863.9645,-2173815.329,F,1,72.1,72,PR,Puerto Rico
15013,955760.8453,-2173950.173,F,1,72.1,72,PR,Puerto Rico
15014,955026.5148,-2174910.421,F,1,72.1,72,PR,Puerto Rico
15015,954398.4826,-2176105.268,F,1,72.1,72,PR,Puerto Rico
15016,953613.4424,-2176851.992,F,1,72.1,72,PR,Puerto Rico
15017,952985.1899,-2176403.87,F,1,72.1,72,PR,Puerto Rico
15018,952860.1204,-2176320.595,F,1,72.1,72,PR,Puerto Rico
15019,952815.562,-2176290.927,F,1,72.1,72,PR,Puerto Rico
15020,952461.9766,-2176055.501,F,1,72.1,72,PR,Puerto Rico
15021,951865.0849,-2176197.386,F,1,72.1,72,PR,Puerto Rico
15022,951624.5269,-2176254.569,F,1,72.1,72,PR,Puerto Rico
15023,951220.5373,-2176446.699,F,1,72.1,72,PR,Puerto Rico
15024,950159.045,-2176951.526,F,1,72.1,72,PR,Puerto Rico
15025,948798.1617,-2178096.386,F,1,72.1,72,PR,Puerto Rico
15026,947699.1053,-2179042.398,F,1,72.1,72,PR,Puerto Rico
15027,947667.3485,-2179060.158,F,1,72.1,72,PR,Puerto Rico
15028,946809.2462,-2179540.067,F,1,72.1,72,PR,Puerto Rico
15029,945919.6073,-2179689.588,F,1,72.1,72,PR,Puerto Rico
15030,944715.7321,-2179440.533,F,1,72.1,72,PR,Puerto Rico
15031,943668.865,-2179440.533,F,1,72.1,72,PR,Puerto Rico
15032,942988.6435,-2179639.821,F,1,72.1,72,PR,Puerto Rico
15033,942940.2962,-2179678.544,F,1,72.1,72,PR,Puerto Rico
15034,942782.2331,-2179805.141,F,1,72.1,72,PR,Puerto Rico
15035,941994.1858,-2180436.312,F,1,72.1,72,PR,Puerto Rico
15036,941365.9334,-2180436.312,F,1,72.1,72,PR,Puerto Rico
15037,940909.8033,-2180343.359,F,1,72.1,72,PR,Puerto Rico
15038,940633.3025,-2180287.011,F,1,72.1,72,PR,Puerto Rico
15039,940235.5384,-2180346.729,F,1,72.1,72,PR,Puerto Rico
15040,939638.8448,-2180436.312,F,1,72.1,72,PR,Puerto Rico
15041,938539.7884,-2180685.147,F,1,72.1,72,PR,Puerto Rico
15042,937597.7401,-2180685.147,F,1,72.1,72,PR,Puerto Rico
15043,937184.4193,-2180546.453,F,1,72.1,72,PR,Puerto Rico
15044,936854.2366,-2180435.656,F,1,72.1,72,PR,Puerto Rico
15045,936707.881,-2180386.545,F,1,72.1,72,PR,Puerto Rico
15046,935962.4187,-2180164.847,F,1,72.1,72,PR,Puerto Rico
15047,935870.4313,-2180137.49,F,1,72.1,72,PR,Puerto Rico
15048,935797.6911,-2180128.268,F,1,72.1,72,PR,Puerto Rico
15049,935118.901,-2180042.205,F,1,72.1,72,PR,Puerto Rico
15050,935085.391,-2180037.956,F,1,72.1,72,PR,Puerto Rico
15051,934090.9333,-2180336.778,F,1,72.1,72,PR,Puerto Rico
15052,933724.5078,-2181083.502,F,1,72.1,72,PR,Puerto Rico
15053,933487.4386,-2181309.031,F,1,72.1,72,PR,Puerto Rico
15054,933358.0822,-2181432.091,F,1,72.1,72,PR,Puerto Rico
15055,932416.0339,-2181382.104,F,1,72.1,72,PR,Puerto Rico
15056,931729.6608,-2180844.388,F,1,72.1,72,PR,Puerto Rico
15057,931526.395,-2180685.147,F,1,72.1,72,PR,Puerto Rico
15058,931518.1735,-2180676.839,F,1,72.1,72,PR,Puerto Rico
15059,931464.4424,-2180622.542,F,1,72.1,72,PR,Puerto Rico
15060,930969.535,-2180122.43,F,1,72.1,72,PR,Puerto Rico
15061,930688.9453,-2179838.889,F,1,72.1,72,PR,Puerto Rico
15062,929746.897,-2178992.631,F,1,72.1,72,PR,Puerto Rico
15063,928752.4393,-2178892.877,F,1,72.1,72,PR,Puerto Rico
15064,927443.9654,-2178992.631,F,1,72.1,72,PR,Puerto Rico
15065,927426.414,-2178985.67,F,1,72.1,72,PR,Puerto Rico
15066,926965.2374,-2178802.785,F,1,72.1,72,PR,Puerto Rico
15067,926815.9332,-2178743.576,F,1,72.1,72,PR,Puerto Rico
15068,926187.6808,-2178693.809,F,1,72.1,72,PR,Puerto Rico
15069,926133.6955,-2178693.809,F,1,72.1,72,PR,Puerto Rico
15070,924826.5098,-2178693.809,F,1,72.1,72,PR,Puerto Rico
15071,924774.6083,-2178693.809,F,1,72.1,72,PR,Puerto Rico
15072,924616.7274,-2178771.478,F,1,72.1,72,PR,Puerto Rico
15073,924077.6839,-2179036.66,F,1,72.1,72,PR,Puerto Rico
15074,923256.717,-2179440.533,F,1,72.1,72,PR,Puerto Rico
15075,921948.2431,-2180535.846,F,1,72.1,72,PR,Puerto Rico
15076,921864.5742,-2180652.583,F,1,72.1,72,PR,Puerto Rico
15077,921163.2029,-2181631.159,F,1,72.1,72,PR,Puerto Rico
15078,920705.1055,-2182676.862,F,1,72.1,72,PR,Puerto Rico
15079,920639.7693,-2182826.005,F,1,72.1,72,PR,Puerto Rico
15080,920568.516,-2182797.774,F,1,72.1,72,PR,Puerto Rico
15081,920011.7371,-2182577.171,F,1,72.1,72,PR,Puerto Rico
15082,919981.054,-2182598.393,F,1,72.1,72,PR,Puerto Rico
15083,919436.1143,-2182975.306,F,1,72.1,72,PR,Puerto Rico
15084,918963.2279,-2183670.44,F,1,72.1,72,PR,Puerto Rico
15085,918860.2713,-2183821.784,F,1,72.1,72,PR,Puerto Rico
15086,918707.5126,-2183985.268,F,1,72.1,72,PR,Puerto Rico
15087,918022.8216,-2184718.03,F,1,72.1,72,PR,Puerto Rico
15088,917929.3551,-2184639.555,F,1,72.1,72,PR,Puerto Rico
15089,917614.1339,-2184374.894,F,1,72.1,72,PR,Puerto Rico
15090,917133.1827,-2183971.085,F,1,72.1,72,PR,Puerto Rico
15091,916078.642,-2183449.494,F,1,72.1,72,PR,Puerto Rico
15092,916068.5345,-2183444.495,F,1,72.1,72,PR,Puerto Rico
15093,915998.4093,-2183409.81,F,1,72.1,72,PR,Puerto Rico
15094,915824.7088,-2183323.895,F,1,72.1,72,PR,Puerto Rico
15095,915548.1563,-2183260.384,F,1,72.1,72,PR,Puerto Rico
15096,915413.3732,-2183229.43,F,1,72.1,72,PR,Puerto Rico
15097,914306.8175,-2182975.306,F,1,72.1,72,PR,Puerto Rico
15098,914280.3628,-2182939.659,F,1,72.1,72,PR,Puerto Rico
15099,914190.0189,-2182817.923,F,1,72.1,72,PR,Puerto Rico
15100,914183.236,-2182808.783,F,1,72.1,72,PR,Puerto Rico
15101,913951.6307,-2182496.701,F,1,72.1,72,PR,Puerto Rico
15102,913825.861,-2182327.229,F,1,72.1,72,PR,Puerto Rico
15103,913678.7853,-2182129.048,F,1,72.1,72,PR,Puerto Rico
15104,913466.0215,-2181971.589,F,1,72.1,72,PR,Puerto Rico
15105,913207.7611,-2181780.46,F,1,72.1,72,PR,Puerto Rico
15106,912991.795,-2181787.794,F,1,72.1,72,PR,Puerto Rico
15107,912057.6025,-2181819.518,F,1,72.1,72,PR,Puerto Rico
15108,911742.2792,-2181830.227,F,1,72.1,72,PR,Puerto Rico
15109,911323.4443,-2181581.392,F,1,72.1,72,PR,Puerto Rico
15110,910433.8054,-2181581.392,F,1,72.1,72,PR,Puerto Rico
15111,909229.9302,-2182029.514,F,1,72.1,72,PR,Puerto Rico
15112,907450.4322,-2183224.361,F,1,72.1,72,PR,Puerto Rico
15113,906836.625,-2183560.092,F,1,72.1,72,PR,Puerto Rico
15114,905356.9181,-2184369.441,F,1,72.1,72,PR,Puerto Rico
15115,904676.4764,-2184767.797,F,1,72.1,72,PR,Puerto Rico
15116,903682.0187,-2185464.974,F,1,72.1,72,PR,Puerto Rico
15117,902949.3878,-2185415.207,F,1,72.1,72,PR,Puerto Rico
15118,901797.922,-2185514.741,F,1,72.1,72,PR,Puerto Rico
15119,900803.4643,-2185962.863,F,1,72.1,72,PR,Puerto Rico
15120,899651.9985,-2186112.164,F,1,72.1,72,PR,Puerto Rico
15121,898992.662,-2186838.515,F,1,72.1,72,PR,Puerto Rico
15122,898657.5408,-2187207.697,F,1,72.1,72,PR,Puerto Rico
15123,898007.8632,-2187428.291,F,1,72.1,72,PR,Puerto Rico
15124,897924.6897,-2187456.532,F,1,72.1,72,PR,Puerto Rico
15125,896982.6414,-2187854.888,F,1,72.1,72,PR,Puerto Rico
15126,896634.5112,-2188168.714,F,1,72.1,72,PR,Puerto Rico
15127,895988.1837,-2188751.353,F,1,72.1,72,PR,Puerto Rico
15128,895932.4132,-2188787.354,F,1,72.1,72,PR,Puerto Rico
15129,894522.7018,-2189697.365,F,1,72.1,72,PR,Puerto Rico
15130,894280.2708,-2189708.343,F,1,72.1,72,PR,Puerto Rico
15131,893514.3662,-2189743.024,F,1,72.1,72,PR,Puerto Rico
15132,893423.6454,-2189747.132,F,1,72.1,72,PR,Puerto Rico
15133,892957.8003,-2189513.9,F,1,72.1,72,PR,Puerto Rico
15134,892429.1876,-2189249.242,F,1,72.1,72,PR,Puerto Rico
15135,892299.193,-2189206.928,F,1,72.1,72,PR,Puerto Rico
15136,890824.8565,-2188727.018,F,1,72.1,72,PR,Puerto Rico
15137,890440.2722,-2188601.832,F,1,72.1,72,PR,Puerto Rico
15138,890328.1381,-2188572.213,F,1,72.1,72,PR,Puerto Rico
15139,889810.2985,-2188435.429,F,1,72.1,72,PR,Puerto Rico
15140,889498.2238,-2188352.997,F,1,72.1,72,PR,Puerto Rico
15141,889308.4898,-2188359.441,F,1,72.1,72,PR,Puerto Rico
15142,888032.7419,-2188402.764,F,1,72.1,72,PR,Puerto Rico
15143,887008.0015,-2188170.55,F,1,72.1,72,PR,Puerto Rico
15144,886933.6856,-2188153.709,F,1,72.1,72,PR,Puerto Rico
15145,886096.2359,-2188054.175,F,1,72.1,72,PR,Puerto Rico
15146,885206.3768,-2188552.065,F,1,72.1,72,PR,Puerto Rico
15147,884996.9593,-2189697.365,F,1,72.1,72,PR,Puerto Rico
15148,883950.3123,-2190643.597,F,1,72.1,72,PR,Puerto Rico
15149,882641.8385,-2191340.775,F,1,72.1,72,PR,Puerto Rico
15150,881176.3566,-2192535.842,F,1,72.1,72,PR,Puerto Rico
15151,880274.6964,-2192964.859,F,1,72.1,72,PR,Puerto Rico
15152,878978.0236,-2193581.828,F,1,72.1,72,PR,Puerto Rico
15153,877146.1162,-2193631.595,F,1,72.1,72,PR,Puerto Rico
15154,875366.6182,-2193482.074,F,1,72.1,72,PR,Puerto Rico
15155,873325.5135,-2192735.129,F,1,72.1,72,PR,Puerto Rico
15156,872383.4652,-2191788.897,F,1,72.1,72,PR,Puerto Rico
15157,873796.5377,-2189548.064,F,1,72.1,72,PR,Puerto Rico
15158,873637.8035,-2189448.605,F,1,72.1,72,PR,Puerto Rico
15159,872648.0049,-2188828.419,F,1,72.1,72,PR,Puerto Rico
15160,871921.4401,-2188373.17,F,1,72.1,72,PR,Puerto Rico
15161,871650.6141,-2188203.476,F,1,72.1,72,PR,Puerto Rico
15162,870461.017,-2186829.228,F,1,72.1,72,PR,Puerto Rico
15163,870185.1322,-2186510.52,F,1,72.1,72,PR,Puerto Rico
15164,868458.0437,-2185913.097,F,1,72.1,72,PR,Puerto Rico
15165,867149.5698,-2185713.809,F,1,72.1,72,PR,Puerto Rico
15166,864898.8274,-2186659.821,F,1,72.1,72,PR,Puerto Rico
15167,864338.7526,-2186088.974,F,1,72.1,72,PR,Puerto Rico
15168,863799.3491,-2185539.195,F,1,72.1,72,PR,Puerto Rico
15169,863487.4152,-2185221.262,F,1,72.1,72,PR,Puerto Rico
15170,863433.3455,-2185166.152,F,1,72.1,72,PR,Puerto Rico
15171,863276.9981,-2184982.174,F,1,72.1,72,PR,Puerto Rico
15172,862423.5123,-2183977.857,F,1,72.1,72,PR,Puerto Rico
15173,861444.6503,-2182826.005,F,1,72.1,72,PR,Puerto Rico
