x,y,order,hole,piece,group,fips,abbr,full,county
701355.6717,-2128263.395,68752,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
700882.4454,-2128427.009,68753,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
700926.0466,-2126273.158,68754,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
700600.7999,-2126187.938,68755,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
700270.9288,-2125971.033,68756,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
700023.6356,-2125888.015,68757,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
699803.428,-2125498.247,68758,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
699348.2588,-2125324.944,68759,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
699206.8855,-2125051.226,68760,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
698502.6614,-2125003.881,68761,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
698063.5673,-2124842.689,68762,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
697852.8286,-2124392.805,68763,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
697096.8558,-2124204.968,68764,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
696715.0157,-2123517.259,68765,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
696876.2077,-2122877.997,68766,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
696541.4921,-2122085.029,68767,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
696103.9395,-2121520.416,68768,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
695720.3378,-2121444.225,68769,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
695651.8532,-2120846.581,68770,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
695870.9598,-2120267.875,68771,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
695553.8608,-2120095.232,68772,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
695185.8938,-2120310.596,68773,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
694572.3953,-2120378.199,68774,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
693555.0359,-2119818.211,68775,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
693335.0485,-2120049.209,68776,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
692523.8035,-2119487.239,68777,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
691852.1702,-2119717.136,68778,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
691571.1852,-2119566.954,68779,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
690816.7538,-2118649.569,68780,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
690226.3771,-2118177.664,68781,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
690127.7241,-2118156.304,68782,FALSE,1,2968,72083,PR,Puerto Rico,Las Marías Municipio
900899.4748,-2070750.222,68783,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
901080.4855,-2070456.905,68784,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
901562.0777,-2070579.471,68785,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
902309.8983,-2070769.791,68786,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
902342.2556,-2070778.026,68787,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
902769.9695,-2070886.88,68788,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
902783.6804,-2070890.369,68789,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
903052.5432,-2070958.795,68790,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
903392.4456,-2071045.3,68791,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
903516.8837,-2071060.087,68792,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
903632.7001,-2071073.849,68793,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
904301.8858,-2071153.366,68794,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
904886.3384,-2071222.815,68795,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
905653.3176,-2071313.953,68796,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
906700.4049,-2071685.003,68797,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
906780.3974,-2071672.555,68798,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
907513.1464,-2071558.523,68799,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
907522.4586,-2071557.074,68800,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
907816.8577,-2071511.259,68801,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908072.0091,-2071438.627,68802,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908863.5047,-2071213.318,68803,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
909422.495,-2071364.824,68804,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
909596.3557,-2071411.946,68805,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
910119.7893,-2072256.002,68806,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
910245.6794,-2072323.507,68807,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
910663.3754,-2072547.486,68808,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
911323.4443,-2072901.43,68809,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
912684.3276,-2073497.092,68810,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
912832.7475,-2073497.092,68811,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
913213.7103,-2073497.092,68812,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
914045.2108,-2073497.092,68813,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
914263.3878,-2073612.973,68814,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
914548.67,-2073764.496,68815,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
914606.2834,-2073795.097,68816,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
915240.4234,-2074131.91,68817,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
915259.8259,-2074142.216,68818,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
915353.6847,-2074192.067,68819,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
915804.9976,-2074151.285,68820,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
916214.6429,-2074114.269,68821,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
916226.7199,-2074113.178,68822,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
916452.7411,-2074092.754,68823,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
916968.7104,-2074249.403,68824,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
917761.2149,-2074490.008,68825,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
918764.3389,-2074350.734,68826,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
918823.0262,-2074342.586,68827,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
919535.1164,-2074243.719,68828,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
919907.1384,-2074192.067,68829,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920325.7532,-2075135.437,68830,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920349.4517,-2075149.086,68831,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920121.1803,-2075364.893,68832,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920159.056,-2075403.65,68833,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920069.8719,-2075525.645,68834,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
919974.7422,-2075864.765,68835,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
919970.338,-2076003.936,68836,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
919485.8812,-2075968.042,68837,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
918930.7377,-2076486.851,68838,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
919165.0387,-2076745.595,68839,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
919762.6822,-2077224.987,68840,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920492.2302,-2077563.446,68841,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
921048.6949,-2077976.336,68842,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
921187.6459,-2078134.665,68843,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
921346.1954,-2078716.894,68844,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
921476.9988,-2079257.284,68845,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
921579.6155,-2079520.872,68846,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
921844.9657,-2080093.632,68847,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
921885.4839,-2080219.591,68848,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
922890.0712,-2080934.165,68849,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
923149.6961,-2081131.031,68850,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
923377.1706,-2081356.303,68851,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
923786.3164,-2081678.026,68852,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
923991.3297,-2081837.236,68853,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
924634.7764,-2082110.074,68854,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
925145.2178,-2082303.416,68855,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
925647.7316,-2082407.794,68856,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
926419.3392,-2083187.99,68857,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
926632.9406,-2083255.594,68858,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
926773.8735,-2083291.268,68859,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
927244.2371,-2083568.949,68860,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
927565.9604,-2083742.253,68861,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
928192.0108,-2083864.688,68862,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
928402.5293,-2083936.036,68863,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
929161.5851,-2084282.642,68864,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
929381.1321,-2084382.617,68865,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
929792.0396,-2084527.954,68866,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
929951.9103,-2084649.508,68867,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
930059.3717,-2084983.563,68868,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
930107.5971,-2085113.486,68869,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
930206.0299,-2085420.896,68870,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
930226.9497,-2085863.733,68871,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
930253.5948,-2086329.693,68872,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
930279.5793,-2086515.548,68873,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
930280.6803,-2086548.139,68874,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
929944.8637,-2086725.626,68875,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
929465.6918,-2086842.777,68876,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
929025.4967,-2086912.362,68877,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
928834.3565,-2087239.15,68878,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
928395.0422,-2087359.604,68879,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
927748.5126,-2087354.099,68880,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
927635.7663,-2087955.045,68881,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
927616.1678,-2088779.503,68882,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
927775.3779,-2089544.504,68883,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
927942.7357,-2089763.391,68884,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
928348.7986,-2090487.213,68885,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
928490.6124,-2090604.143,68886,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
927794.0956,-2090746.397,68887,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
927792.1137,-2090798.146,68888,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
927640.3906,-2090826.993,68889,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
926876.2701,-2090862.447,68890,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
926323.3287,-2090689.804,68891,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
925826.7604,-2090699.713,68892,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
925638.4829,-2090493.379,68893,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
925473.7676,-2090534.778,68894,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
925326.4487,-2090630.128,68895,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
925356.1767,-2090863.768,68896,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
924547.7944,-2090982.68,68897,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
922824.6696,-2090661.838,68898,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
922201.4819,-2091280.621,68899,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
921970.0437,-2091520.207,68900,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
921733.5407,-2091749.443,68901,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
921346.6358,-2092103.537,68902,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920859.0961,-2092830.883,68903,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920757.5804,-2092867.217,68904,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920608.72,-2092890.78,68905,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920562.9168,-2093160.754,68906,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920724.1088,-2093569.46,68907,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920682.2694,-2094088.929,68908,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920864.3811,-2094524.5,68909,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920766.3887,-2094814.734,68910,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920742.386,-2095274.748,68911,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920745.2487,-2095307.118,68912,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920780.0416,-2095661.652,68913,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
921234.9906,-2095969.283,68914,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920789.9509,-2096360.371,68915,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920793.0338,-2096744.193,68916,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920373.318,-2097612.472,68917,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920291.8412,-2098193.6,68918,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920568.2018,-2098464.896,68919,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920566.6603,-2098783.096,68920,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920704.9507,-2099389.988,68921,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920979.9901,-2100475.832,68922,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920699.2253,-2100864.939,68923,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920698.7849,-2101141.3,68924,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920677.645,-2101620.692,68925,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920474.1731,-2102088.413,68926,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920605.4169,-2102530.59,68927,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920431.6731,-2102692.442,68928,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920368.9139,-2103158.842,68929,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920525.9219,-2103362.094,68930,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920575.6889,-2103866.149,68931,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
920121.8409,-2104420.852,68932,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
919352.6556,-2104844.972,68933,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
919430.8293,-2105445.698,68934,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
919246.5155,-2105516.826,68935,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
919015.0773,-2105530.699,68936,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
918519.61,-2105704.222,68937,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
918060.6973,-2106163.355,68938,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
917860.969,-2106718.939,68939,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
917839.829,-2107635.003,68940,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
918409.5062,-2108363.23,68941,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
917720.2563,-2108752.997,68942,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
916959.2186,-2107592.503,68943,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
916693.428,-2107390.572,68944,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
916724.4773,-2107532.827,68945,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
915950.4474,-2107237.968,68946,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
915755.1232,-2107712.516,68947,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
915260.0964,-2107457.956,68948,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
915343.5551,-2107729.692,68949,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
914657.3881,-2107562.775,68950,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
914572.8284,-2107682.127,68951,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
913836.454,-2107503.759,68952,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
913075.8568,-2107963.773,68953,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
912368.77,-2108566.481,68954,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
912324.0679,-2108728.334,68955,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
911388.4056,-2108982.013,68956,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
910671.6297,-2108830.73,68957,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
910296.8362,-2108211.066,68958,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
909642.8195,-2108123.423,68959,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
909741.2523,-2107667.153,68960,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
909559.581,-2107356.881,68961,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
910063.8565,-2107115.753,68962,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
910248.3906,-2106740.299,68963,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
910107.4577,-2105962.306,68964,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
909738.8301,-2105462.214,68965,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
909787.0555,-2105084.778,68966,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
909655.5916,-2104642.161,68967,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
909296.6531,-2104333.65,68968,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
909046.9376,-2104341.137,68969,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908896.3156,-2103874.957,68970,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
909094.0621,-2103567.768,68971,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908826.5098,-2103378.389,68972,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908864.1653,-2103023.635,68973,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
909149.5544,-2102008.697,68974,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908913.712,-2101598.671,68975,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
909287.6246,-2100958.307,68976,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
909106.6139,-2100613.462,68977,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908617.0923,-2100473.85,68978,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908004.6948,-2099945.352,68979,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
907488.3079,-2099952.839,68980,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
907429.2922,-2099537.747,68981,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
907185.5224,-2099896.466,68982,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
907281.0925,-2099475.869,68983,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
906847.5036,-2099306.97,68984,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
906445.4045,-2098848.718,68985,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
906799.9388,-2098353.251,68986,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
906885.3793,-2097331.707,68987,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
906767.7885,-2097304.622,68988,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
906759.861,-2097038.831,68989,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
907174.2918,-2096394.063,68990,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
906825.4829,-2095925.021,68991,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
907146.1052,-2096184.646,68992,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
907372.4787,-2096017.948,68993,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
907612.505,-2096126.291,68994,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908052.7001,-2095763.829,68995,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908650.5639,-2095836.277,68996,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908937.2742,-2095652.404,68997,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908697.4681,-2095175.214,68998,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908680.7323,-2095135.797,68999,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908451.0557,-2094748.231,69000,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908174.9153,-2094768.27,69001,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908161.4827,-2094192.427,69002,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908575.4731,-2093687.711,69003,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908585.6026,-2093656.442,69004,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908389.3976,-2093267.995,69005,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908275.5502,-2093088.746,69006,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908060.8478,-2092951.337,69007,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908037.5058,-2092321.763,69008,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908501.7035,-2091778.07,69009,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908336.1073,-2091656.516,69010,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
908039.7078,-2091582.966,69011,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
907660.2901,-2091411.645,69012,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
907559.8754,-2091267.849,69013,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
907427.5306,-2091085.958,69014,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
906824.602,-2090785.815,69015,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
906368.552,-2090638.716,69016,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
906182.2563,-2090658.755,69017,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
905883.875,-2090692.887,69018,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
905004.5858,-2090061.552,69019,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
904984.1065,-2090050.101,69020,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
905323.6667,-2089702.173,69021,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
905079.016,-2089170.151,69022,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
904727.5646,-2089121.265,69023,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
904635.9582,-2088799.542,69024,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
904640.1422,-2086927.556,69025,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
904474.9864,-2086488.242,69026,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
904502.2922,-2086461.817,69027,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
904969.1324,-2085791.285,69028,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
905058.7569,-2085780.715,69029,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
905295.2599,-2085790.845,69030,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
905843.1365,-2085747.023,69031,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
906236.2072,-2085793.267,69032,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
906685.4308,-2085970.974,69033,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
906882.9571,-2086049.148,69034,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
907200.9369,-2085994.096,69035,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
907436.9995,-2085546.854,69036,FALSE,1,2972,72127,PR,Puerto Rico,San Juan Municipio
